US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21712424,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
State Soil Geographic Database,Catchment,1.7253,Mean of all sand values within the local catchment.,55.66,%,100,1.7253,Natural,Soils,SandCat
State Soil Geographic Database,Watershed,1.7253,Mean of all sand values within the upstream watershed.,55.66,%,100,1.7253,Natural,Soils,SandWs
State Soil Geographic Database,Catchment,1.7253,Mean of all organic matter values within the local catchment.,0.36,%,100,1.7253,Natural,Soils,OmCat
State Soil Geographic Database,Watershed,1.7253,Mean of all organic matter values within the upstream watershed.,0.36,%,100,1.7253,Natural,Soils,OmWs
State Soil Geographic Database,Catchment,1.7253,Mean of all permeability of soils values within the local catchment.,8.52,cm/hour,100,1.7253,Natural,Soils,PermCat
State Soil Geographic Database,Watershed,1.7253,Mean of all permeability of soils values within the upstream watershed.,8.52,cm/hour,100,1.7253,Natural,Soils,PermWs
State Soil Geographic Database,Catchment,1.7253,Mean of all depth to bedrock of soils values within the local catchment.,150.87,cm,100,1.7253,Natural,Soils,RckdepCat
State Soil Geographic Database,Watershed,1.7253,Mean of all depth to bedrock of soils values within the upstream watershed.,150.87,cm,100,1.7253,Natural,Soils,RckdepWs
State Soil Geographic Database,Catchment,1.7253,Mean of all seasonal water table depth of soils values within the local catchment.,167.71,cm,100,1.7253,Natural,Soils,WtDepCat
State Soil Geographic Database,Watershed,1.7253,Mean of all seasonal water table depth of soils values within the upstream watershed.,167.71,cm,100,1.7253,Natural,Soils,WtDepWs
2010 US Census Housing Unit and Population Density,Catchment,1.7253,Mean of all housing units per square kilometer values within the local catchment.,245.4719457,housing units/km²,100,1.7253,Disturbance,Urban,HUDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,1.7253,Mean of all housing units per square kilometer values within the upstream watershed.,245.4719457,housing units/km²,100,1.7253,Disturbance,Urban,HUDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.3843,Mean of all housing units per square kilometer within the local catchment within a 100-m wide buffer of the NHD stream lines.,251.8917278,housing units/km²,100,0.3843,Disturbance,Urban,HUDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,0.3843,Mean of all housing units per square kilometer within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,251.8917278,housing units/km²,100,0.3843,Disturbance,Urban,HUDen2010WsRp100
2010 US Census Housing Unit and Population Density,Catchment,1.7253,Mean of all 2010 population per square kilometer values within the local catchment.,601.1958869,people/km²,100,1.7253,Disturbance,Urban,PopDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,1.7253,Mean of all 2010 population per square kilometer values within the upstream watershed.,601.1958869,people/km²,100,1.7253,Disturbance,Urban,PopDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.3843,Mean of all 2010 population per square kilometer values within the local catchment within a 100-m wide buffer of the NHD stream lines.,601.8805229,people/km²,100,0.3843,Disturbance,Urban,PopDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,0.3843,Mean of all 2010 population per square kilometer values within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,601.8805229,people/km²,100,0.3843,Disturbance,Urban,PopDen2010WsRp100
Wetness Index,Catchment,1.7253,Mean Composite Topographic Index (CTI) [Wetness Index] within the local catchment.,442.3067293,,100,1.7253,Natural,Wetness,AvgWetIndxCat
Wetness Index,Watershed,1.7253,Mean Composite Topographic Index (CTI) [Wetness Index] within the upstream watershed.,442.3067293,,100,1.7253,Natural,Wetness,AvgWetIndxWs
