US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21713338,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Road and Stream Intersections,Catchment,0.8847,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0.00443730077993,crossings * slope/km²,100,0.8847,Disturbance,Infrastructure,RdCrsSlpWtdCat
Road and Stream Intersections,Watershed,8.2458,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the total upstream watershed.,0.00274537825317,crossings * slope/km²,100,8.2458,Disturbance,Infrastructure,RdCrsSlpWtdWs
Runoff,Catchment,0.8847,Mean of all runoff values within the local catchment.,456,mm,100,0.8847,Natural,Hydrology,RunoffCat
Runoff,Watershed,8.2458,Mean of all runoff values within the upstream watershed.,456,mm,100,8.2458,Natural,Hydrology,RunoffWs
State Soil Geographic Database,Catchment,0.8847,Mean of all clay values within the local catchment.,21.88,%,100,0.8847,Natural,Soils,ClayCat
State Soil Geographic Database,Watershed,8.2458,Mean of all clay values within the upstream watershed.,21.8903645492251,%,100,8.2458,Natural,Soils,ClayWs
State Soil Geographic Database,Catchment,0.8847,Mean of all sand values within the local catchment.,55.1224211597152,%,100,0.8847,Natural,Soils,SandCat
State Soil Geographic Database,Watershed,8.2458,Mean of all sand values within the upstream watershed.,55.5015160445318,%,100,8.2458,Natural,Soils,SandWs
State Soil Geographic Database,Catchment,0.8847,Mean of all organic matter values within the local catchment.,0.36,%,100,0.8847,Natural,Soils,OmCat
State Soil Geographic Database,Watershed,8.2458,Mean of all organic matter values within the upstream watershed.,0.359879938877974,%,100,8.2458,Natural,Soils,OmWs
State Soil Geographic Database,Catchment,0.8847,Mean of all permeability of soils values within the local catchment.,8.52,cm/hour,100,0.8847,Natural,Soils,PermCat
State Soil Geographic Database,Watershed,8.2458,Mean of all permeability of soils values within the upstream watershed.,8.51636760532635,cm/hour,100,8.2458,Natural,Soils,PermWs
State Soil Geographic Database,Catchment,0.8847,Mean of all depth to bedrock of soils values within the local catchment.,150.87,cm,100,0.8847,Natural,Soils,RckdepCat
State Soil Geographic Database,Watershed,8.2458,Mean of all depth to bedrock of soils values within the upstream watershed.,150.870331805283,cm,100,8.2458,Natural,Soils,RckdepWs
State Soil Geographic Database,Catchment,0.8847,Mean of all seasonal water table depth of soils values within the local catchment.,167.71,cm,100,0.8847,Natural,Soils,WtDepCat
State Soil Geographic Database,Watershed,8.2458,Mean of all seasonal water table depth of soils values within the upstream watershed.,167.718653132504,cm,100,8.2458,Natural,Soils,WtDepWs
2010 US Census Housing Unit and Population Density,Catchment,0.8847,Mean of all housing units per square kilometer values within the local catchment.,9.90343779813,housing units/km²,100,0.8847,Disturbance,Urban,HUDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,8.2458,Mean of all housing units per square kilometer values within the upstream watershed.,12.1734852555,housing units/km²,100,8.2458,Disturbance,Urban,HUDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.1305,Mean of all housing units per square kilometer within the local catchment within a 100-m wide buffer of the NHD stream lines.,9.90343779813793,housing units/km²,100,0.1305,Disturbance,Urban,HUDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,2.2077,Mean of all housing units per square kilometer within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,11.5676271518549,housing units/km²,100,2.2077,Disturbance,Urban,HUDen2010WsRp100
2010 US Census Housing Unit and Population Density,Catchment,0.8847,Mean of all 2010 population per square kilometer values within the local catchment.,20.8739126654,people/km²,100,0.8847,Disturbance,Urban,PopDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,8.2458,Mean of all 2010 population per square kilometer values within the upstream watershed.,24.7258087652,people/km²,100,8.2458,Disturbance,Urban,PopDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.1305,Mean of all 2010 population per square kilometer values within the local catchment within a 100-m wide buffer of the NHD stream lines.,20.8739126653793,people/km²,100,0.1305,Disturbance,Urban,PopDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,2.2077,Mean of all 2010 population per square kilometer values within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,23.332206320424,people/km²,100,2.2077,Disturbance,Urban,PopDen2010WsRp100
Wetness Index,Catchment,0.8847,Mean Composite Topographic Index (CTI) [Wetness Index] within the local catchment.,462.449643947101,,100,0.8847,Natural,Wetness,AvgWetIndxCat
Wetness Index,Watershed,8.2458,Mean Composite Topographic Index (CTI) [Wetness Index] within the upstream watershed.,502.686313032089,,100,8.2458,Natural,Wetness,AvgWetIndxWs
