US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21712830,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Road and Stream Intersections,Catchment,6.8031,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the local catchment.,0.00326642853993,crossings * slope/km²,100,6.8031,Disturbance,Infrastructure,RdCrsSlpWtdCat
Road and Stream Intersections,Watershed,20.1411,Rdstrcrs values multiplied by NHD slope value from elevslope.dbf (crossings * slope / square kilometer) within the total upstream watershed.,0.00739934909215,crossings * slope/km²,100,20.1411,Disturbance,Infrastructure,RdCrsSlpWtdWs
Runoff,Catchment,6.8031,Mean of all runoff values within the local catchment.,456,mm,100,6.8031,Natural,Hydrology,RunoffCat
Runoff,Watershed,20.1411,Mean of all runoff values within the upstream watershed.,456,mm,100,20.1411,Natural,Hydrology,RunoffWs
State Soil Geographic Database,Catchment,6.8031,Mean of all clay values within the local catchment.,21.88,%,100,6.8031,Natural,Soils,ClayCat
State Soil Geographic Database,Watershed,20.1411,Mean of all clay values within the upstream watershed.,21.9484226283569,%,100,20.1411,Natural,Soils,ClayWs
State Soil Geographic Database,Catchment,6.8031,Mean of all sand values within the local catchment.,55.66,%,100,6.8031,Natural,Soils,SandCat
State Soil Geographic Database,Watershed,20.1411,Mean of all sand values within the upstream watershed.,55.4331949595603,%,100,20.1411,Natural,Soils,SandWs
State Soil Geographic Database,Catchment,6.8031,Mean of all organic matter values within the local catchment.,0.36,%,100,6.8031,Natural,Soils,OmCat
State Soil Geographic Database,Watershed,20.1411,Mean of all organic matter values within the upstream watershed.,0.359320791813754,%,100,20.1411,Natural,Soils,OmWs
State Soil Geographic Database,Catchment,6.8031,Mean of all permeability of soils values within the local catchment.,8.52,cm/hour,100,6.8031,Natural,Soils,PermCat
State Soil Geographic Database,Watershed,20.1411,Mean of all permeability of soils values within the upstream watershed.,8.49602037624559,cm/hour,100,20.1411,Natural,Soils,PermWs
State Soil Geographic Database,Catchment,6.8031,Mean of all depth to bedrock of soils values within the local catchment.,150.87,cm,100,6.8031,Natural,Soils,RckdepCat
State Soil Geographic Database,Watershed,20.1411,Mean of all depth to bedrock of soils values within the upstream watershed.,150.872190446401,cm,100,20.1411,Natural,Soils,RckdepWs
State Soil Geographic Database,Catchment,6.8031,Mean of all seasonal water table depth of soils values within the local catchment.,167.71,cm,100,6.8031,Natural,Soils,WtDepCat
State Soil Geographic Database,Watershed,20.1411,Mean of all seasonal water table depth of soils values within the upstream watershed.,167.767124536396,cm,100,20.1411,Natural,Soils,WtDepWs
2010 US Census Housing Unit and Population Density,Catchment,6.8031,Mean of all housing units per square kilometer values within the local catchment.,125.888780671,housing units/km²,100,6.8031,Disturbance,Urban,HUDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,20.1411,Mean of all housing units per square kilometer values within the upstream watershed.,291.425651885,housing units/km²,100,20.1411,Disturbance,Urban,HUDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,1.2582,Mean of all housing units per square kilometer within the local catchment within a 100-m wide buffer of the NHD stream lines.,143.707798490701,housing units/km²,100,1.2582,Disturbance,Urban,HUDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,3.672,Mean of all housing units per square kilometer within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,201.449484064951,housing units/km²,100,3.672,Disturbance,Urban,HUDen2010WsRp100
2010 US Census Housing Unit and Population Density,Catchment,6.8031,Mean of all 2010 population per square kilometer values within the local catchment.,231.660066253,people/km²,100,6.8031,Disturbance,Urban,PopDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,20.1411,Mean of all 2010 population per square kilometer values within the upstream watershed.,629.105758251,people/km²,100,20.1411,Disturbance,Urban,PopDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,1.2582,Mean of all 2010 population per square kilometer values within the local catchment within a 100-m wide buffer of the NHD stream lines.,251.817999425608,people/km²,100,1.2582,Disturbance,Urban,PopDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,3.672,Mean of all 2010 population per square kilometer values within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,450.92128382598,people/km²,100,3.672,Disturbance,Urban,PopDen2010WsRp100
Wetness Index,Catchment,6.8031,Mean Composite Topographic Index (CTI) [Wetness Index] within the local catchment.,465.723640693213,,100,6.8031,Natural,Wetness,AvgWetIndxCat
Wetness Index,Watershed,20.1411,Mean Composite Topographic Index (CTI) [Wetness Index] within the upstream watershed.,456.18816747844,,100,20.1411,Natural,Wetness,AvgWetIndxWs
