US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21714932,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Runoff,Watershed,656.1054,Mean of all runoff values within the upstream watershed.,455.8905249,mm,100,656.1054,Natural,Hydrology,RunoffWs
State Soil Geographic Database,Catchment,1.9152,Mean of all clay values within the local catchment.,24.84255639,%,100,1.9152,Natural,Soils,ClayCat
State Soil Geographic Database,Watershed,656.1054,Mean of all clay values within the upstream watershed.,29.50970954,%,100,656.1054,Natural,Soils,ClayWs
State Soil Geographic Database,Catchment,1.9152,Mean of all sand values within the local catchment.,45.34239662,%,100,1.9152,Natural,Soils,SandCat
State Soil Geographic Database,Watershed,656.1054,Mean of all sand values within the upstream watershed.,42.56413164,%,100,656.1054,Natural,Soils,SandWs
State Soil Geographic Database,Catchment,1.9152,Mean of all organic matter values within the local catchment.,0.46399906,%,100,1.9152,Natural,Soils,OmCat
State Soil Geographic Database,Watershed,656.1054,Mean of all organic matter values within the upstream watershed.,0.836565762,%,100,656.1054,Natural,Soils,OmWs
State Soil Geographic Database,Catchment,1.9152,Mean of all permeability of soils values within the local catchment.,5.810225564,cm/hour,100,1.9152,Natural,Soils,PermCat
State Soil Geographic Database,Watershed,656.1054,Mean of all permeability of soils values within the upstream watershed.,6.444980055,cm/hour,100,656.1054,Natural,Soils,PermWs
State Soil Geographic Database,Catchment,1.9152,Mean of all depth to bedrock of soils values within the local catchment.,152.4,cm,100,1.9152,Natural,Soils,RckdepCat
State Soil Geographic Database,Watershed,656.1054,Mean of all depth to bedrock of soils values within the upstream watershed.,149.3036875,cm,100,656.1054,Natural,Soils,RckdepWs
State Soil Geographic Database,Catchment,1.9152,Mean of all seasonal water table depth of soils values within the local catchment.,136.9983459,cm,100,1.9152,Natural,Soils,WtDepCat
State Soil Geographic Database,Watershed,656.1054,Mean of all seasonal water table depth of soils values within the upstream watershed.,158.9337041,cm,100,656.1054,Natural,Soils,WtDepWs
2010 US Census Housing Unit and Population Density,Catchment,1.9152,Mean of all housing units per square kilometer values within the local catchment.,3.252562729,housing units/km²,100,1.9152,Disturbance,Urban,HUDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,656.1054,Mean of all housing units per square kilometer values within the upstream watershed.,31.42529654,housing units/km²,100,656.1054,Disturbance,Urban,HUDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.2808,Mean of all housing units per square kilometer within the local catchment within a 100-m wide buffer of the NHD stream lines.,3.262269735,housing units/km²,100,0.2808,Disturbance,Urban,HUDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,157.1652,Mean of all housing units per square kilometer within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,21.61572259,housing units/km²,100,157.1652,Disturbance,Urban,HUDen2010WsRp100
2010 US Census Housing Unit and Population Density,Catchment,1.9152,Mean of all 2010 population per square kilometer values within the local catchment.,6.200272078,people/km²,100,1.9152,Disturbance,Urban,PopDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,656.1054,Mean of all 2010 population per square kilometer values within the upstream watershed.,68.20165789,people/km²,100,656.1054,Disturbance,Urban,PopDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.2808,Mean of all 2010 population per square kilometer values within the local catchment within a 100-m wide buffer of the NHD stream lines.,6.202507292,people/km²,100,0.2808,Disturbance,Urban,PopDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,157.1652,Mean of all 2010 population per square kilometer values within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,48.45980207,people/km²,100,157.1652,Disturbance,Urban,PopDen2010WsRp100
Wetness Index,Catchment,1.9152,Mean Composite Topographic Index (CTI) [Wetness Index] within the local catchment.,559.7941729,,100,1.9152,Natural,Wetness,AvgWetIndxCat
Wetness Index,Watershed,656.1054,Mean Composite Topographic Index (CTI) [Wetness Index] within the upstream watershed.,460.8468504,,100,656.1054,Natural,Wetness,AvgWetIndxWs
