US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21711750,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
State Soil Geographic Database,Catchment,0.0342,Mean of all clay values within the local catchment.,33.75,%,100,0.0342,Natural,Soils,ClayCat
State Soil Geographic Database,Watershed,1.8729,Mean of all clay values within the upstream watershed.,33.75,%,100,1.8729,Natural,Soils,ClayWs
State Soil Geographic Database,Catchment,0.0342,Mean of all sand values within the local catchment.,39.79,%,100,0.0342,Natural,Soils,SandCat
State Soil Geographic Database,Watershed,1.8729,Mean of all sand values within the upstream watershed.,39.7899086977415,%,100,1.8729,Natural,Soils,SandWs
State Soil Geographic Database,Catchment,0.0342,Mean of all organic matter values within the local catchment.,0.26,%,100,0.0342,Natural,Soils,OmCat
State Soil Geographic Database,Watershed,1.8729,Mean of all organic matter values within the upstream watershed.,0.26,%,100,1.8729,Natural,Soils,OmWs
State Soil Geographic Database,Catchment,0.0342,Mean of all permeability of soils values within the local catchment.,4.36,cm/hour,100,0.0342,Natural,Soils,PermCat
State Soil Geographic Database,Watershed,1.8729,Mean of all permeability of soils values within the upstream watershed.,4.36,cm/hour,100,1.8729,Natural,Soils,PermWs
State Soil Geographic Database,Catchment,0.0342,Mean of all depth to bedrock of soils values within the local catchment.,151.25,cm,100,0.0342,Natural,Soils,RckdepCat
State Soil Geographic Database,Watershed,1.8729,Mean of all depth to bedrock of soils values within the upstream watershed.,151.25,cm,100,1.8729,Natural,Soils,RckdepWs
State Soil Geographic Database,Catchment,0.0342,Mean of all seasonal water table depth of soils values within the local catchment.,177.62,cm,100,0.0342,Natural,Soils,WtDepCat
State Soil Geographic Database,Watershed,1.8729,Mean of all seasonal water table depth of soils values within the upstream watershed.,177.62,cm,100,1.8729,Natural,Soils,WtDepWs
2010 US Census Housing Unit and Population Density,Catchment,0.0342,Mean of all housing units per square kilometer values within the local catchment.,9.21203013687,housing units/km²,100,0.0342,Disturbance,Urban,HUDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,1.8729,Mean of all housing units per square kilometer values within the upstream watershed.,12.5317766313,housing units/km²,100,1.8729,Disturbance,Urban,HUDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.018,Mean of all housing units per square kilometer within the local catchment within a 100-m wide buffer of the NHD stream lines.,8.4145319388,housing units/km²,100,0.018,Disturbance,Urban,HUDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,0.5832,Mean of all housing units per square kilometer within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,12.6778601193673,housing units/km²,100,0.5832,Disturbance,Urban,HUDen2010WsRp100
2010 US Census Housing Unit and Population Density,Catchment,0.0342,Mean of all 2010 population per square kilometer values within the local catchment.,24.5834775538,people/km²,100,0.0342,Disturbance,Urban,PopDen2010Cat
2010 US Census Housing Unit and Population Density,Watershed,1.8729,Mean of all 2010 population per square kilometer values within the upstream watershed.,34.7224943145,people/km²,100,1.8729,Disturbance,Urban,PopDen2010Ws
2010 US Census Housing Unit and Population Density,Riparian Buffered Catchment,0.018,Mean of all 2010 population per square kilometer values within the local catchment within a 100-m wide buffer of the NHD stream lines.,22.1477953082,people/km²,100,0.018,Disturbance,Urban,PopDen2010CatRp100
2010 US Census Housing Unit and Population Density,Riparian Buffered Watershed,0.5832,Mean of all 2010 population per square kilometer values within the upstream watershed within a 100-m wide buffer of the NHD stream lines.,35.1686557719136,people/km²,100,0.5832,Disturbance,Urban,PopDen2010WsRp100
Wetness Index,Catchment,0.0342,Mean Composite Topographic Index (CTI) [Wetness Index] within the local catchment.,559.657894736842,,100,0.0342,Natural,Wetness,AvgWetIndxCat
Wetness Index,Watershed,1.8729,Mean Composite Topographic Index (CTI) [Wetness Index] within the upstream watershed.,467.983181162902,,100,1.8729,Natural,Wetness,AvgWetIndxWs
